agent_id,chat_id,is_director,welcome_message,speaker,message,turn,is_english_turn,is_english_chat,public_name,last_message_time
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_447fad35-ce53-4c6a-9d62-5cf7908fdaf3,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"Hi there! I'm agent rotobrush-gpt.
How can I help?",0,True,True,rotobrush-gpt,2024-05-22 20:58:51
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_447fad35-ce53-4c6a-9d62-5cf7908fdaf3,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,Where can I order parts?,1,True,True,rotobrush-gpt,2024-05-22 20:58:51
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_447fad35-ce53-4c6a-9d62-5cf7908fdaf3,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,- You can shop online [here](https://www.rotobrush.com/product-category/machine-parts/). Our customer service hours are Monday-Friday 8am-5pm CST. For immediate assistance call us at 1-800-535-3878 or email customerservice@rotobrush.com.,2,True,True,rotobrush-gpt,2024-05-22 20:58:51
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_748ed1a5-c99b-46fc-923f-4cac63192d34,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"Hi there! I'm agent rotobrush-gpt.
How can I help?",0,True,True,rotobrush-gpt,2024-05-22 20:54:58
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_748ed1a5-c99b-46fc-923f-4cac63192d34,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,Where can I order parts?,1,True,True,rotobrush-gpt,2024-05-22 20:54:58
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_748ed1a5-c99b-46fc-923f-4cac63192d34,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,- You can shop online [here](https://www.rotobrush.com/product-category/machine-parts/). Our customer service hours are Monday-Friday 8am-5pm CST. For immediate assistance call us at 1-800-535-3878 or email customerservice@rotobrush.com.,2,True,True,rotobrush-gpt,2024-05-22 20:54:58
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_877e6122-be7d-457e-a83c-cd022da0b1f6,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",0,True,True,bigvu-expert,2024-05-22 20:39:57
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_0a637409-8e42-4562-a4db-db933f4102cc,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"Hi there! I'm agent rotobrush-gpt.
How can I help?",0,True,True,rotobrush-gpt,2024-05-22 20:32:45
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_0a637409-8e42-4562-a4db-db933f4102cc,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,Where can I order parts?,1,True,True,rotobrush-gpt,2024-05-22 20:32:45
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_0a637409-8e42-4562-a4db-db933f4102cc,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,- You can shop online [here](https://www.rotobrush.com/product-category/machine-parts/). Our customer service hours are Monday-Friday 8am-5pm CST. For immediate assistance call us at 1-800-535-3878 or email customerservice@rotobrush.com.,2,True,True,rotobrush-gpt,2024-05-22 20:32:45
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_58d21413-4294-41cc-be4b-8d4d1fc9147f,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-22 20:19:27
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_58d21413-4294-41cc-be4b-8d4d1fc9147f,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,How can I drive growth with GPT on my Website?,1,True,True,oneai,2024-05-22 20:19:27
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_58d21413-4294-41cc-be4b-8d4d1fc9147f,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Employ your very own GPT agent on the website to answer questions 24/7 and convert more visitors into hot leads and sales.

Create your agent in minutes or contact our AI experts to set it up for you.

<a href=""https://oneai.com/agent/setup"">Create GPT →</a>
<a href=""https://oneai.com/contact"">Contact Us →</a>",2,True,True,oneai,2024-05-22 20:19:27
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"Hi there! I'm agent rotobrush-gpt.
How can I help?",0,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,Where can I order parts?,1,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,- You can shop online [here](https://www.rotobrush.com/product-category/machine-parts/). Our customer service hours are Monday-Friday 8am-5pm CST. For immediate assistance call us at 1-800-535-3878 or email customerservice@rotobrush.com.,2,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,what is your argument against duct cleaning being a scam?,3,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"The article emphasizes the proactive approach taken by luxury homeowners in creating living environments that prioritize clean air, underscoring the significance of both air purification systems and duct cleaning services in achieving this goal. It highlights the growing recognition of the importance of purified air in upscale living spaces.

*Are you interested in a new equipment or in parts/service for your existing equipment?*",4,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,that wasn't a good response,5,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"I'm sorry, but I can only provide information based on the documentation. If you have any other questions related to the documentation, feel free to ask!",6,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,what documentation?,7,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"I didn't find that information, and I'm tuned to answer only based on the documentation.",8,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,summarize your documentation,9,False,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"The documentation includes information about the I2Cam Air Duct Inspection Camera by Rotobrush, the AI revolution in HVAC and restoration, frequently asked questions about Rotobrush products and services, insider membership benefits, and starting an air duct cleaning business.",10,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",user,what are some frequently asked questions?,11,True,True,rotobrush-gpt,2024-05-22 20:18:22
c836ec98-dfd1-427c-a532-e904a36ff2e0,chat_3e0e9054-e6f9-416e-90f2-a88e0ef1377d,True,"Hi there! I'm agent rotobrush-gpt.
How can I help?",assistant,"I didn't find that information, and I'm tuned to answer only based on the documentation.",12,True,True,rotobrush-gpt,2024-05-22 20:18:22
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_b8b67803-6bb3-4db3-b737-8eacb6a40bb4,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",0,True,True,bigvu-expert,2024-05-22 20:06:17
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_b8b67803-6bb3-4db3-b737-8eacb6a40bb4,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",user,What is included in the free plan?,1,True,True,bigvu-expert,2024-05-22 20:06:17
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_b8b67803-6bb3-4db3-b737-8eacb6a40bb4,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"The free plan includes HD video quality, a maximum video duration of 9 minutes, the ability to use the teleprompter feature, and the option to create one video landing page for iOS users. However, it does not include automatic captions, green screen background replacement, video styling options (such as logo, music, picture overlays, cropping, and titling), social media sharing, video analytics dashboard, shared workspaces, or the ability to invite collaborators. The free plan also has a limit of up to 2 mobile devices per user.",2,True,True,bigvu-expert,2024-05-22 20:06:17
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",0,True,True,intelbot-ai,2024-05-22 19:51:06
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,I need information on prior authorization submission as the website does not allow me to submit a form of any type.,1,True,True,intelbot-ai,2024-05-22 19:51:06
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"I'm sorry, but I couldn't find specific information on prior authorization submission in the provided documentation. As an AI language model, my responses are based on the available text, and I don't have access to real-time website functionality. I recommend reaching out to the website's customer support or referring to their documentation or contact information for assistance with submitting prior authorization forms.",2,True,True,intelbot-ai,2024-05-22 19:51:06
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,prior authorization submission,3,True,True,intelbot-ai,2024-05-22 19:51:06
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,The documentation does not provide specific information about the process for submitting a prior authorization request or alternative methods for submission if the website is not working. I apologize for the inconvenience.,4,True,True,intelbot-ai,2024-05-22 19:51:06
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,prior authorization,5,True,True,intelbot-ai,2024-05-22 19:51:06
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,We make sure that our team abides by a payer’s clinical review criteria which they use to make prior authorization decisions. Our resources work with different procedures and understand how to work with different payers and will transform your health systems prior authorization process. We guarantee 100% PA submissions on the same day itself.,6,True,True,intelbot-ai,2024-05-22 19:51:06
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,how many pa submission in an hour?,7,True,True,intelbot-ai,2024-05-22 19:51:06
14ef7a38-fca8-4961-8c08-7d8247cc0e81,chat_ef1b2f5d-9afa-461e-be10-14c0a9e2026f,,"Hello! I'm agent intelbot-ai.
I'm here to answer any question you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"At Sunknowledge Services Inc., we offer prior authorization services at a rate of $7 per hour. With one person working only for you, we can complete 3 prior authorization submissions in a day. However, the exact number of prior authorization submissions processed in an hour may vary depending on the complexity of the requests and other factors.",8,True,True,intelbot-ai,2024-05-22 19:51:06
b6b0b91c-d3c6-4d93-8f08-9ea7cfdd0640,chat_b37c5efc-b981-4a28-8c68-c9db7d793e25,True,"Hi, I am HomeworkSolutions 👋

Do you need help with **payroll or tax solutions** for your household?",assistant,"Hi, I am HomeworkSolutions 👋

Do you need help with **payroll or tax solutions** for your household?",0,True,True,hws-ai,2024-05-22 19:44:11
b6b0b91c-d3c6-4d93-8f08-9ea7cfdd0640,chat_b37c5efc-b981-4a28-8c68-c9db7d793e25,True,"Hi, I am HomeworkSolutions 👋

Do you need help with **payroll or tax solutions** for your household?",user,Do I have to pay employer taxes for a nanny?,1,True,True,hws-ai,2024-05-22 19:44:11
b6b0b91c-d3c6-4d93-8f08-9ea7cfdd0640,chat_b37c5efc-b981-4a28-8c68-c9db7d793e25,True,"Hi, I am HomeworkSolutions 👋

Do you need help with **payroll or tax solutions** for your household?",assistant,"Yes, as a household employer, you are required to pay employer taxes for a nanny. This includes Social Security and Medicare taxes, as well as unemployment taxes.

*Have you considered the tax implications of hiring a nanny?*",2,True,True,hws-ai,2024-05-22 19:44:11
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",0,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",user,summarize this url https://players.brightcove.net/3095177541001/default_default/index.html?videoId=6342356369112,1,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,"https://players.brightcove.net/3095177541001/default_default/index.html?videoId=6342356369112, got it!

*What would be the business objective of your Agent?*",2,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",user,summarize the video,3,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,Thank you! 🌟 Could you tell me more about your business and goals? I'd love to help you explore the One Agent solution capabilities.,4,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",user,understand what happens in teh video,5,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,"I'm sorry, I don't have that information. I'm here to help you with the information from the documentation. If you have any questions related to the documentation, feel free to ask!

*Is there anything specific you'd like to know about the documentation?*",6,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",user,no,7,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_7f943e2f-1ea2-4fb5-909d-4cc7f31343a2,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,"Thank you! If you change your mind or have any other questions, feel free to ask. I'm here to help!

*What are your main business goals for the upcoming year?*",8,True,True,oneai,2024-05-22 19:39:09
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_a86cfa5a-dcc7-451b-b6f8-fd693eaa5b5d,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-22 19:36:40
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_a86cfa5a-dcc7-451b-b6f8-fd693eaa5b5d,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,What is OneAI?,1,True,True,oneai,2024-05-22 19:36:40
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_a86cfa5a-dcc7-451b-b6f8-fd693eaa5b5d,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"OneAI is a platform that integrates pre-trained models and Embedded AI into your business, turning it into a data-driven powerhouse. It offers a set of pre-trained models known as Language Skills, fine-tuned to perform a broad spectrum of text-related tasks. It also provides a Custom Skill platform for rapid customization and tuning of existing Language Skills or the creation of new ones.

*What are your thoughts on using AI to enhance business operations?*",2,True,True,oneai,2024-05-22 19:36:40
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_93584411-312f-47d5-925f-e9da170d66d0,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",0,True,True,oneai,2024-05-22 19:34:32
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_93584411-312f-47d5-925f-e9da170d66d0,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",user,How will a GPT agent on my website help my health-care organization?,1,True,True,oneai,2024-05-22 19:34:32
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_93584411-312f-47d5-925f-e9da170d66d0,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,"Your GPT agent will enhance operational efficiency and improve patient care by providing your staff and patients with instant, accurate medical information.

How can I help you explore the One Agent solution capabilities further?",2,True,True,oneai,2024-05-22 19:34:32
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_63915538-a854-4a15-97dd-ea175b858e88,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",0,True,True,oneai,2024-05-22 19:34:25
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_63915538-a854-4a15-97dd-ea175b858e88,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",user,How will a GPT agent drive growth on my tech website?,1,True,True,oneai,2024-05-22 19:34:25
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_63915538-a854-4a15-97dd-ea175b858e88,True,"Hi, Welcome to OneAI, we provide AI agents for your business.👋

What would be the business objective of your Agent?",assistant,Your GPT agent will boost client satisfaction and conversion rates by providing potential buyers and sellers with personalized information from your property listings. ,2,True,True,oneai,2024-05-22 19:34:25
eb926ab6-16d9-4328-a548-59db9213c99e,chat_b66bfd72-723d-45ef-8eaf-95e9de62c2d7,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",0,True,True,agentmaker,2024-05-22 19:33:52
eb926ab6-16d9-4328-a548-59db9213c99e,chat_b66bfd72-723d-45ef-8eaf-95e9de62c2d7,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",user,What features does OneAgent provide for content discovery?,1,True,True,agentmaker,2024-05-22 19:33:52
eb926ab6-16d9-4328-a548-59db9213c99e,chat_b66bfd72-723d-45ef-8eaf-95e9de62c2d7,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"OneAgent provides the following features for content discovery:

- Gone are the days of manual scrolling and guesswork. With OneAgent, listeners or viewers can effortlessly find specific episodes or segments tailored to their interests or queries.
- Whether it's a topic, a guest speaker, or a memorable quote, OneAgent ensures that your audience finds exactly what they're looking for.",2,True,True,agentmaker,2024-05-22 19:33:52
eb926ab6-16d9-4328-a548-59db9213c99e,chat_b66bfd72-723d-45ef-8eaf-95e9de62c2d7,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",user,How can I create an agent for my website?,3,True,True,agentmaker,2024-05-22 19:33:52
eb926ab6-16d9-4328-a548-59db9213c99e,chat_b66bfd72-723d-45ef-8eaf-95e9de62c2d7,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,That's why I'm here! Just place your URL or upload a file in the input below ⬇️ and we're good to go.,4,True,True,agentmaker,2024-05-22 19:33:52
99415643-8dce-48f8-9836-110c8ccefac7,chat_bd716fc6-9099-4dec-9680-f07550a33dd8,True,"Hello! I'm the cybersecurity-brainiac.  I am trained to provide information on a wide range of infosec subjects from reading all 12 years of Cyber Defense Magazine (16,500+ pages of content). Sponsored this month by ![UnknownCyber](https://www.cyberdefensemagazine.com/wp-content/uploads/2024/04/unknowncyber.jpg) [UnknownCyber](https://www.unknowncyber.com/), the market leader of zero day malware detection.",assistant,"Hello! I'm the cybersecurity-brainiac.  I am trained to provide information on a wide range of infosec subjects from reading all 12 years of Cyber Defense Magazine (16,500+ pages of content). Sponsored this month by ![UnknownCyber](https://www.cyberdefensemagazine.com/wp-content/uploads/2024/04/unknowncyber.jpg) [UnknownCyber](https://www.unknowncyber.com/), the market leader of zero day malware detection.",0,True,True,cybersecurity-brainiac,2024-05-22 19:14:25
99415643-8dce-48f8-9836-110c8ccefac7,chat_bd716fc6-9099-4dec-9680-f07550a33dd8,True,"Hello! I'm the cybersecurity-brainiac.  I am trained to provide information on a wide range of infosec subjects from reading all 12 years of Cyber Defense Magazine (16,500+ pages of content). Sponsored this month by ![UnknownCyber](https://www.cyberdefensemagazine.com/wp-content/uploads/2024/04/unknowncyber.jpg) [UnknownCyber](https://www.unknowncyber.com/), the market leader of zero day malware detection.",user,what are US businesses main concerns regarding cybersecurity and how policy can help them internationally?,1,True,True,cybersecurity-brainiac,2024-05-22 19:14:25
