agent_id,chat_id,is_director,welcome_message,speaker,message,turn,is_english_turn,is_english_chat,public_name,last_message_time
eb926ab6-16d9-4328-a548-59db9213c99e,chat_798aee07-16d3-4f28-b40d-bc96a35d38b3,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"OneAgent helps businesses in the AI era by enhancing access to their content in a way that is transparent, customizable, and aligned with the demands of today's fast-paced digital landscape. It acts as a highly intelligent companion that ingests and comprehends multifaceted content, shaping itself to understand and represent the unique voice and knowledge of the business. OneAgent goes beyond being a mere tool; it becomes an extension of the business's voice, ensuring that valuable content is not only heard but also responsive to the needs of the audience. By integrating AI into operations seamlessly and sensibly, OneAgent helps businesses communicate, assist, and connect with customers in the evolving digital landscape.",2,True,True,agentmaker,2024-05-30 10:01:36
3238355a-52c4-43f5-9b44-81c87aced0de,chat_afd6df91-a162-4219-b47a-cab9df2ae36b,,"Hello! I'm agent homemaker-tips.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",assistant,"Hello! I'm agent homemaker-tips.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",0,True,True,homemaker-tips,2024-05-30 10:02:27
3238355a-52c4-43f5-9b44-81c87aced0de,chat_afd6df91-a162-4219-b47a-cab9df2ae36b,,"Hello! I'm agent homemaker-tips.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",user,best way to keep a house neat?,1,True,True,homemaker-tips,2024-05-30 10:02:27
3238355a-52c4-43f5-9b44-81c87aced0de,chat_afd6df91-a162-4219-b47a-cab9df2ae36b,,"Hello! I'm agent homemaker-tips.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",assistant,"Here are some tips from the documentation to keep your house neat and organized:

1. Prioritize your bedroom by making your bed every morning and creating a relaxing and inviting atmosphere.
2. Do a quick 10-minute tidy up before going to bed and before leaving the house to maintain a tidy appearance.
3. Invest in a handheld steam cleaner for versatile cleaning purposes.
4. Use flour sack towels instead of paper towels for cleaning and straining.
5. Use baking soda to clean stubborn food dishes.
6. Cover up small holes in walls with chalk.
7. Use a mixture of Borax and washing soda as a cost-effective alternative to dishwasher detergent.
8. Keep old toothbrushes for detailed cleaning.
9. Avoid buying products that produce garbage to minimize waste.
10. Use lemon and orange peels in the garbage disposal for a citrus fresh smell.
11. Create a daily cleaning schedule for each room, starting from the back of the house and ending with the kitchen.
12. Use microfiber cloths with water for cleaning to reduce paper towel and chemical use.
13. Take a few minutes each day to clean up any messes made during the day.
14. Use used dryer sheets for dusting.
15. Use shaving cream to prevent bathroom mirrors from fogging up.
16. Use vinegar to clean Jack-O-Lanterns and make them last longer.
17. Put a slice of bread in the same container as brown sugar to keep it soft.
18. Microwave lemons before squeezing them to get more juice out.
19. Use Windex and newspaper to clean windows without streaks.
20. Simmer water, cinnamon, cloves, and orange peel for a cheap air freshener.

Please note that these are just a few tips, and there are many more ways to keep a house neat and organized.",2,True,True,homemaker-tips,2024-05-30 10:02:27
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_67188931-d8c9-4e4f-b9bb-6a54290f6104,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",0,True,True,bigvu-expert,2024-05-30 10:07:50
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_67188931-d8c9-4e4f-b9bb-6a54290f6104,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",user,is turkish included,1,True,True,bigvu-expert,2024-05-30 10:07:50
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_67188931-d8c9-4e4f-b9bb-6a54290f6104,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"I'm sorry, but I couldn't find information about the languages supported by BIGVU's AI support bot in the documentation. My responses are based solely on the information provided in the documentation.",2,True,True,bigvu-expert,2024-05-30 10:07:50
eb926ab6-16d9-4328-a548-59db9213c99e,chat_c5bdcdac-1b08-48ec-8de7-2f3be0885239,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",0,True,True,agentmaker,2024-05-30 10:19:36
eb926ab6-16d9-4328-a548-59db9213c99e,chat_c5bdcdac-1b08-48ec-8de7-2f3be0885239,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",user,What is the purpose of OneAgent?,1,True,True,agentmaker,2024-05-30 10:19:36
eb926ab6-16d9-4328-a548-59db9213c99e,chat_c5bdcdac-1b08-48ec-8de7-2f3be0885239,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"OneAgent is designed to revolutionize the way businesses engage with their content. It acts as a highly intelligent companion that ingests and comprehends multifaceted content, making it accessible, interactive, and engaging. OneAgent goes beyond being a mere tool; it becomes an extension of your voice, ensuring that your valuable content is not only heard but also responsive to the needs of your audience.",2,True,True,agentmaker,2024-05-30 10:19:36
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_289b916b-57c7-4bfd-a849-0f6327b0871d,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",0,True,True,bigvu-expert,2024-05-30 10:24:20
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_289b916b-57c7-4bfd-a849-0f6327b0871d,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",user,languages list,1,True,True,bigvu-expert,2024-05-30 10:24:20
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_289b916b-57c7-4bfd-a849-0f6327b0871d,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,You can translate up to 20 languages in one click!,2,True,True,bigvu-expert,2024-05-30 10:24:20
27d2d1c0-b3a2-43eb-adca-81ccf121965d,chat_d9852b78-b5d2-4c41-8736-9635e521c734,,"Welcome! Let's discover the marvel of engineering that is LaFerrari, an innovative model from Ferrari that combines hybrid power with a traditional V12 for exceptional performance. With its slick design and exhilarating speed, it showcases truly supreme driving experiences. LaFerrari is a symbol of cutting-edge technology and automotive excellence. Feel free to ask any questions about this astounding automobile!",assistant,"Welcome! Let's discover the marvel of engineering that is LaFerrari, an innovative model from Ferrari that combines hybrid power with a traditional V12 for exceptional performance. With its slick design and exhilarating speed, it showcases truly supreme driving experiences. LaFerrari is a symbol of cutting-edge technology and automotive excellence. Feel free to ask any questions about this astounding automobile!",0,True,True,laferrari-ask-wiki,2024-05-30 10:25:00
27d2d1c0-b3a2-43eb-adca-81ccf121965d,chat_d9852b78-b5d2-4c41-8736-9635e521c734,,"Welcome! Let's discover the marvel of engineering that is LaFerrari, an innovative model from Ferrari that combines hybrid power with a traditional V12 for exceptional performance. With its slick design and exhilarating speed, it showcases truly supreme driving experiences. LaFerrari is a symbol of cutting-edge technology and automotive excellence. Feel free to ask any questions about this astounding automobile!",user,What is the displacement of the LaFerrari engine?,1,True,True,laferrari-ask-wiki,2024-05-30 10:25:00
27d2d1c0-b3a2-43eb-adca-81ccf121965d,chat_d9852b78-b5d2-4c41-8736-9635e521c734,,"Welcome! Let's discover the marvel of engineering that is LaFerrari, an innovative model from Ferrari that combines hybrid power with a traditional V12 for exceptional performance. With its slick design and exhilarating speed, it showcases truly supreme driving experiences. LaFerrari is a symbol of cutting-edge technology and automotive excellence. Feel free to ask any questions about this astounding automobile!",assistant,"The displacement of the LaFerrari engine is 6,262 cc (6.3 L).",2,True,True,laferrari-ask-wiki,2024-05-30 10:25:00
eb926ab6-16d9-4328-a548-59db9213c99e,chat_b5d9c0f9-211d-49cd-af1c-ca2e642a7a49,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",0,True,True,agentmaker,2024-05-30 10:26:15
eb926ab6-16d9-4328-a548-59db9213c99e,chat_b5d9c0f9-211d-49cd-af1c-ca2e642a7a49,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",user,How does the OneAgent AI agent respond?,1,True,True,agentmaker,2024-05-30 10:26:15
eb926ab6-16d9-4328-a548-59db9213c99e,chat_b5d9c0f9-211d-49cd-af1c-ca2e642a7a49,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"The response of the OneAgent AI agent is based solely on the content it has learned from, such as PDFs, websites, videos, or internal systems. It provides clear and concise information in real-time, just like a natural conversation with a well-informed colleague.",2,True,True,agentmaker,2024-05-30 10:26:15
dae8ee37-5420-46e2-a770-02a9d355f2ae,chat_ed2446b8-ddb4-4da3-b48e-cd4ec86ddac2,,"Hello there! I'm your interactive Brazzers Agent, dedicated to providing you with information about our high-quality adult entertainment productions and services. Feel free to ask any queries about the content, production, and policies of Brazzers. Looking forward to enlightening you with information!",assistant,"Hello there! I'm your interactive Brazzers Agent, dedicated to providing you with information about our high-quality adult entertainment productions and services. Feel free to ask any queries about the content, production, and policies of Brazzers. Looking forward to enlightening you with information!",0,True,True,brazzers-ask-wiki-2031,2024-05-30 10:26:14
dae8ee37-5420-46e2-a770-02a9d355f2ae,chat_ed2446b8-ddb4-4da3-b48e-cd4ec86ddac2,,"Hello there! I'm your interactive Brazzers Agent, dedicated to providing you with information about our high-quality adult entertainment productions and services. Feel free to ask any queries about the content, production, and policies of Brazzers. Looking forward to enlightening you with information!",user,Who is the legal domicile of Brazzers?,1,True,True,brazzers-ask-wiki-2031,2024-05-30 10:26:14
dae8ee37-5420-46e2-a770-02a9d355f2ae,chat_ed2446b8-ddb4-4da3-b48e-cd4ec86ddac2,,"Hello there! I'm your interactive Brazzers Agent, dedicated to providing you with information about our high-quality adult entertainment productions and services. Feel free to ask any queries about the content, production, and policies of Brazzers. Looking forward to enlightening you with information!",assistant,"The legal domicile of Brazzers is Nicosia, Cyprus.",2,True,True,brazzers-ask-wiki-2031,2024-05-30 10:26:14
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_66fcfe95-cffe-4dd0-a20b-192d4ffb17ca,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-30 10:28:32
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_66fcfe95-cffe-4dd0-a20b-192d4ffb17ca,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,is it free?,1,True,True,oneai,2024-05-30 10:28:32
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_66fcfe95-cffe-4dd0-a20b-192d4ffb17ca,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"The AI Agent has 3 pricing plans: Free, Start, and Pro. The Free plan is for initial experimentation, and it allows you to create an agent with your content. The Start plan is for small businesses and websites, and allows further personalization, and adding more content. The Pro plan is for businesses looking for a highly customizable and optimized agent. It provides custom behaviors, such as conversion flows, API access, personalization options, and dedicated support from experts. The Pro plan also includes integration into the AI Analytics platform. 

Would you like to know more about the pricing plans?",2,True,True,oneai,2024-05-30 10:28:32
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_cac54ba9-eeec-45c8-ba61-779f39d0eca2,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-30 10:35:18
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_cac54ba9-eeec-45c8-ba61-779f39d0eca2,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,"No, I have a different objective",1,True,True,oneai,2024-05-30 10:35:18
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_cac54ba9-eeec-45c8-ba61-779f39d0eca2,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,Thank you for letting me know.,2,True,True,oneai,2024-05-30 10:35:18
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_cac54ba9-eeec-45c8-ba61-779f39d0eca2,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,"how can i create a virtual officer for my small business where I have custom AI agents each with it's own persona where I can get the agents to do work for me, and collaborate to get results?",3,True,True,oneai,2024-05-30 10:35:18
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_cac54ba9-eeec-45c8-ba61-779f39d0eca2,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"To create custom AI agents with unique personas for your small business, you can use the AgentMaker tool to create and personalize your agents. Then, you can manage their knowledge and add more content, including documents, videos, and custom responses in the Agent Studio. This will allow you to align the agents with your brand and configure their behavior and goals. Once your agents are ready, you can enable them to collaborate and work for you to achieve results.

*Have you considered any specific personas for your AI agents?*
",4,True,True,oneai,2024-05-30 10:35:18
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_cac54ba9-eeec-45c8-ba61-779f39d0eca2,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,"yes, like an SEO Expert, a Developer, a CMO, etc.",5,True,True,oneai,2024-05-30 10:35:18
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_cac54ba9-eeec-45c8-ba61-779f39d0eca2,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"That's a great approach! You can create AI agents tailored to specific roles like SEO Expert, Developer, and CMO. Each agent can be trained with expertise in their respective fields and collaborate to achieve your business objectives.

*How do you plan to integrate these AI agents into your business processes?*",6,True,True,oneai,2024-05-30 10:35:18
3bdb2344-a646-4c94-a528-8610a5b41a5e,chat_c6670b74-18b8-48f4-8648-47808d4049ca,,"Hello! I'm agent uwib-risk-advisor-2197.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",assistant,"Hello! I'm agent uwib-risk-advisor-2197.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",0,True,True,uwib-risk-advisor-2197,2024-05-30 10:35:59
3bdb2344-a646-4c94-a528-8610a5b41a5e,chat_c6670b74-18b8-48f4-8648-47808d4049ca,,"Hello! I'm agent uwib-risk-advisor-2197.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",user,What are common pitfalls to avoid when considering insurance for a new business?,1,True,True,uwib-risk-advisor-2197,2024-05-30 10:35:59
3bdb2344-a646-4c94-a528-8610a5b41a5e,chat_c6670b74-18b8-48f4-8648-47808d4049ca,,"Hello! I'm agent uwib-risk-advisor-2197.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",assistant,"According to the documentation, there is information about common pitfalls to avoid when considering insurance for a new business. Let me quote it for you:

""Hello, new business moguls! Starting a new business is thrilling, but amidst the hustle and bustle, it's crucial to think about how to protect your venture. Let's dive into the must-have insurance types for new entrepreneurs. We'll explore why these insurances matter, common pitfalls to dodge, and how an insurance agent can be your new best friend in customizing coverage to suit your business needs."" [Read More](https://www.uwibrisk.com/blog/essential-insurance-considerations-for-new-entrepreneurs)

Please refer to the provided link for more details on the common pitfalls to avoid when considering insurance for a new business.",2,True,True,uwib-risk-advisor-2197,2024-05-30 10:35:59
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_0384047d-1561-42cc-ac18-2c721710d00a,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-30 10:41:11
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_0384047d-1561-42cc-ac18-2c721710d00a,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,How can I create an AI Agent with my content?,1,True,True,oneai,2024-05-30 10:41:11
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_0384047d-1561-42cc-ac18-2c721710d00a,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"To create an AI Agent with your content, you can start by visiting the [AgentMaker](https://oneai.com/~agentmaker). Upload the URL of your website, and an agent will be created and automatically learn your website's content. Once created, you can personalize the agent to match your brand and enrich its knowledge with additional content like documents and videos. After that, you can embed the agent on your website by following the provided steps.",2,True,True,oneai,2024-05-30 10:41:11
4768b753-d23b-4ddb-8c7e-c86045d328e5,chat_8801aea6-6bbc-484d-992e-236cbe6022f3,,"Hello! I'm agent tunedhost-dw4at.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",assistant,"Hello! I'm agent tunedhost-dw4at.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",0,True,True,tunedhost-dw4at,2024-05-30 10:41:27
4768b753-d23b-4ddb-8c7e-c86045d328e5,chat_8801aea6-6bbc-484d-992e-236cbe6022f3,,"Hello! I'm agent tunedhost-dw4at.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",user,Ghh,1,True,True,tunedhost-dw4at,2024-05-30 10:41:27
4768b753-d23b-4ddb-8c7e-c86045d328e5,chat_8801aea6-6bbc-484d-992e-236cbe6022f3,,"Hello! I'm agent tunedhost-dw4at.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",assistant,"I'm sorry, but I didn't understand your question. Could you please provide more information or clarify your query?",2,True,True,tunedhost-dw4at,2024-05-30 10:41:27
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_231ac580-4547-4541-bac8-97c261c848c8,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-30 10:44:26
