agent_id,chat_id,is_director,welcome_message,speaker,message,turn,is_english_turn,is_english_chat,public_name,last_message_time
0471ac60-6e32-4ac3-a912-08c3b098b816,chat_d3a43834-8329-4509-8124-b33275538d7b,True,"🚀 Welcome to SQream! Leverage SQL on GPU to reduce analytics costs and increase performance!
Would you like to ask me about data challenges, watch a short demo or schedule a chat with our data solution experts? 
<sub>(To find more about our privacy policy, [click here](https://sqream.com/privacy-policy))</sub>",assistant,"Yes, we partner with Hewlett Packard Enterprise for cloud-native and distributed non-cloud native applications. How can we assist you further with this partnership?

*What specific information are you looking for regarding our partnership with Hewlett Packard Enterprise?*",10,True,True,sqream-gpt-agent,2024-05-06 06:30:13
0471ac60-6e32-4ac3-a912-08c3b098b816,chat_d3a43834-8329-4509-8124-b33275538d7b,True,"🚀 Welcome to SQream! Leverage SQL on GPU to reduce analytics costs and increase performance!
Would you like to ask me about data challenges, watch a short demo or schedule a chat with our data solution experts? 
<sub>(To find more about our privacy policy, [click here](https://sqream.com/privacy-policy))</sub>",user,are you better than voltron?,11,True,True,sqream-gpt-agent,2024-05-06 06:30:13
0471ac60-6e32-4ac3-a912-08c3b098b816,chat_d3a43834-8329-4509-8124-b33275538d7b,True,"🚀 Welcome to SQream! Leverage SQL on GPU to reduce analytics costs and increase performance!
Would you like to ask me about data challenges, watch a short demo or schedule a chat with our data solution experts? 
<sub>(To find more about our privacy policy, [click here](https://sqream.com/privacy-policy))</sub>",assistant,"We are unable to provide information about Voltron. Our expertise lies in delivering game-changing solutions in big data analytics. Is there anything else you'd like to know about our capabilities in big data analytics? How can we assist you further?

*What specific aspects of our big data analytics capabilities are you interested in comparing with other solutions?*",12,True,True,sqream-gpt-agent,2024-05-06 06:30:13
0471ac60-6e32-4ac3-a912-08c3b098b816,chat_d3a43834-8329-4509-8124-b33275538d7b,True,"🚀 Welcome to SQream! Leverage SQL on GPU to reduce analytics costs and increase performance!
Would you like to ask me about data challenges, watch a short demo or schedule a chat with our data solution experts? 
<sub>(To find more about our privacy policy, [click here](https://sqream.com/privacy-policy))</sub>",user,can you tell me about your main competitors?,13,True,True,sqream-gpt-agent,2024-05-06 06:30:13
0471ac60-6e32-4ac3-a912-08c3b098b816,chat_d3a43834-8329-4509-8124-b33275538d7b,True,"🚀 Welcome to SQream! Leverage SQL on GPU to reduce analytics costs and increase performance!
Would you like to ask me about data challenges, watch a short demo or schedule a chat with our data solution experts? 
<sub>(To find more about our privacy policy, [click here](https://sqream.com/privacy-policy))</sub>",assistant,"Our main competitors are other big data analytics solutions providers. We focus on delivering high-performance, scalable, and cost-effective solutions for handling massive datasets. Is there anything specific you'd like to know about our competitive landscape or how we differentiate ourselves in the market?

*What aspects of our competitors' offerings are you interested in learning more about?*",14,True,True,sqream-gpt-agent,2024-05-06 06:30:13
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_999959a1-f3d2-4244-bf72-4b28f2c45ebd,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-06 06:26:29
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_999959a1-f3d2-4244-bf72-4b28f2c45ebd,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,Pull quotes for me,1,True,True,oneai,2024-05-06 06:26:29
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_999959a1-f3d2-4244-bf72-4b28f2c45ebd,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Thank you! Can you tell me more about your business and goals? How can I help you explore the One Agent solution capabilities?

---",2,True,True,oneai,2024-05-06 06:26:29
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_999959a1-f3d2-4244-bf72-4b28f2c45ebd,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,pull quotes from this: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012622/,3,True,True,oneai,2024-05-06 06:26:29
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_999959a1-f3d2-4244-bf72-4b28f2c45ebd,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"I don't have that information, as it's not included in the provided documentation. If you have any other questions or need assistance with something else, feel free to ask!

*Have you found the information you were looking for?*",4,True,True,oneai,2024-05-06 06:26:29
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_b42d1961-ef85-4bc4-b85b-c60aac1f1dbe,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-06 06:25:26
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_b42d1961-ef85-4bc4-b85b-c60aac1f1dbe,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,what happen with TSH resources share?,1,True,True,oneai,2024-05-06 06:25:26
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_b42d1961-ef85-4bc4-b85b-c60aac1f1dbe,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"I'm sorry, I couldn't find any information about ""TSH resources share"" in the provided documentation. My responses are based on the information available in the documentation.

*What would be the business objective of your Agent?*",2,True,True,oneai,2024-05-06 06:25:26
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_8ea6015f-651c-493b-b431-e463fc93df8b,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-06 06:12:58
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_8ea6015f-651c-493b-b431-e463fc93df8b,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,Examination of key cases where SGOs have been utilized as the primary means for long-term care in the UK,1,True,True,oneai,2024-05-06 06:12:58
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_8ea6015f-651c-493b-b431-e463fc93df8b,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"I don't have that information. I'm here to provide insights based on the documentation from OneAI.com.

*Do you want to boost leads and sales with an AI Agent like me?*",2,True,True,oneai,2024-05-06 06:12:58
ee7e118a-30e7-497f-8f76-4e5100dd27a7,chat_a9a6413c-5040-4935-8f63-3929945a2053,,"Hello! I'm agent namefinder.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Hello! I'm agent namefinder.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",0,True,True,namefinder,2024-05-06 06:09:29
ee7e118a-30e7-497f-8f76-4e5100dd27a7,chat_a9a6413c-5040-4935-8f63-3929945a2053,,"Hello! I'm agent namefinder.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,mythical hero’s names,1,True,True,namefinder,2024-05-06 06:09:29
ee7e118a-30e7-497f-8f76-4e5100dd27a7,chat_a9a6413c-5040-4935-8f63-3929945a2053,,"Hello! I'm agent namefinder.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,You can find mythical hero's names by using the advanced super search tool on the website. You can search by origin or meaning to find names associated with mythical heroes.,2,True,True,namefinder,2024-05-06 06:09:29
c30af0d2-e7ff-4ef1-b377-5e715f00cf7b,chat_44d18ee1-7853-42e2-8c85-5b52433f9102,,"Hello! I'm agent prabhu-bank-limited.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Hello! I'm agent prabhu-bank-limited.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",0,True,True,prabhu-bank-limited,2024-05-06 05:58:01
c30af0d2-e7ff-4ef1-b377-5e715f00cf7b,chat_44d18ee1-7853-42e2-8c85-5b52433f9102,,"Hello! I'm agent prabhu-bank-limited.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,What do you need to do to become an agent?,1,True,True,prabhu-bank-limited,2024-05-06 05:58:01
c30af0d2-e7ff-4ef1-b377-5e715f00cf7b,chat_44d18ee1-7853-42e2-8c85-5b52433f9102,,"Hello! I'm agent prabhu-bank-limited.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"I'm sorry, but I couldn't find any information on becoming an agent in the provided documentation. As an AI, I'm tuned to answer questions based on the available documentation. If you have any other questions, feel free to ask!",2,True,True,prabhu-bank-limited,2024-05-06 05:58:01
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",assistant,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",0,True,True,creativetradex,2024-05-06 05:54:44
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",user,What is the cost of the 12 Month plan?,1,True,True,creativetradex,2024-05-06 05:54:44
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",assistant,The cost of the 12 Month plan is $497.,2,True,True,creativetradex,2024-05-06 05:54:44
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",user,What is the price of the CTS 5 Live EA?,3,True,True,creativetradex,2024-05-06 05:54:44
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",assistant,The price of the CTS 5 Live EA is $797.77.,4,True,True,creativetradex,2024-05-06 05:54:44
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",user,Hi,5,True,True,creativetradex,2024-05-06 05:54:44
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",assistant,Hello! How can I assist you today?,6,True,True,creativetradex,2024-05-06 05:54:44
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",user,Shall I know any offer for zoom class,7,True,True,creativetradex,2024-05-06 05:54:44
906dee9d-c7c6-405b-bf23-56993d54a932,chat_546b0f4a-9845-490b-b47f-7e0d394d533d,,"Hello! I'm agent creativetradex.
I'm here to answer any questions you have.",assistant,You can find information about the offers available for the Zoom class by visiting the [One On One Coaching](https://creativetradingsystems.com/one-on-one-forex-coaching/) page.,8,True,True,creativetradex,2024-05-06 05:54:44
5c04a803-8aae-47c4-9bc8-1e71e74dd30d,chat_940f7fc3-a33e-45f8-8db2-86c08e4fb403,,"Hello! I'm agent test-7813.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Hello! I'm agent test-7813.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",0,True,True,test-7813,2024-05-06 05:43:21
5c04a803-8aae-47c4-9bc8-1e71e74dd30d,chat_940f7fc3-a33e-45f8-8db2-86c08e4fb403,,"Hello! I'm agent test-7813.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,What are the cars in your inventory,1,True,True,test-7813,2024-05-06 05:43:21
5c04a803-8aae-47c4-9bc8-1e71e74dd30d,chat_940f7fc3-a33e-45f8-8db2-86c08e4fb403,,"Hello! I'm agent test-7813.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"The documentation does not provide specific information about the cars in the inventory of Audi Brampton. For detailed information about the cars available in their inventory, it is recommended to contact their Sales Department at 905-487-2834 or visit their dealership at 25 Coachworks Crescent, Brampton, ON L6R 3Y2.",2,True,True,test-7813,2024-05-06 05:43:21
eb926ab6-16d9-4328-a548-59db9213c99e,chat_10ef6a0a-f97c-4db4-8b12-6d8adef1d298,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",0,True,True,agentmaker,2024-05-06 05:27:16
eb926ab6-16d9-4328-a548-59db9213c99e,chat_10ef6a0a-f97c-4db4-8b12-6d8adef1d298,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",user,What does the OneAgent AI agent learn from?,1,True,True,agentmaker,2024-05-06 05:27:16
eb926ab6-16d9-4328-a548-59db9213c99e,chat_10ef6a0a-f97c-4db4-8b12-6d8adef1d298,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"The OneAgent AI agent learns from your content, which can include PDFs, websites, videos, or internal systems. It uses this content to generate responses based solely on the information it has learned.",2,True,True,agentmaker,2024-05-06 05:27:16
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_71f64840-6ccb-4915-a9ad-e5579f969afa,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-06 05:19:16
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_71f64840-6ccb-4915-a9ad-e5579f969afa,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,The next time you want to write something to your superior maybe run it by me first see if we can amicably resolve it before people feel slighted,1,True,True,oneai,2024-05-06 05:19:16
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_71f64840-6ccb-4915-a9ad-e5579f969afa,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,Thank you for sharing your business objective! 🌟 Could you tell me more about your business and your goals? I'd love to help you explore the One Agent solution capabilities.,2,True,True,oneai,2024-05-06 05:19:16
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_1715beaa-e4a9-4ce6-bc5d-4d806caa0667,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",0,True,True,oneai,2024-05-06 05:07:46
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_1715beaa-e4a9-4ce6-bc5d-4d806caa0667,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",user,I want to tally balance sheet for next coming years. Could you please help?,1,True,True,oneai,2024-05-06 05:07:46
a528ce6e-6e37-4e3b-992a-4404abcb9909,chat_1715beaa-e4a9-4ce6-bc5d-4d806caa0667,True,"Hi, I'm OneAI's GPT! 👋

*Do you want to boost leads and sales with an AI Agent like me?*",assistant,I didn't find that information in the documentation. I'm here to help you create and embed GPT on your website via our OneAgent product page. Would you like to learn more about that?,2,True,True,oneai,2024-05-06 05:07:46
99415643-8dce-48f8-9836-110c8ccefac7,chat_2d73d37b-7ced-4893-ab3e-840751503057,True,"Hello! I'm the cybersecurity-brainiac.  I am trained to provide information on a wide range of infosec subjects from reading all 12 years of Cyber Defense Magazine (16,500+ pages of content). Sponsored this month by ![UnknownCyber](https://www.cyberdefensemagazine.com/wp-content/uploads/2024/04/unknowncyber.jpg) [UnknownCyber](https://www.unknowncyber.com/), the market leader of zero day malware detection.",assistant,"Hello! I'm the cybersecurity-brainiac.  I am trained to provide information on a wide range of infosec subjects from reading all 12 years of Cyber Defense Magazine (16,500+ pages of content). Sponsored this month by ![UnknownCyber](https://www.cyberdefensemagazine.com/wp-content/uploads/2024/04/unknowncyber.jpg) [UnknownCyber](https://www.unknowncyber.com/), the market leader of zero day malware detection.",0,True,True,cybersecurity-brainiac,2024-05-06 04:44:45
99415643-8dce-48f8-9836-110c8ccefac7,chat_2d73d37b-7ced-4893-ab3e-840751503057,True,"Hello! I'm the cybersecurity-brainiac.  I am trained to provide information on a wide range of infosec subjects from reading all 12 years of Cyber Defense Magazine (16,500+ pages of content). Sponsored this month by ![UnknownCyber](https://www.cyberdefensemagazine.com/wp-content/uploads/2024/04/unknowncyber.jpg) [UnknownCyber](https://www.unknowncyber.com/), the market leader of zero day malware detection.",user,Who should be trained on cybersecurity fundamentals?,1,True,True,cybersecurity-brainiac,2024-05-06 04:44:45
99415643-8dce-48f8-9836-110c8ccefac7,chat_2d73d37b-7ced-4893-ab3e-840751503057,True,"Hello! I'm the cybersecurity-brainiac.  I am trained to provide information on a wide range of infosec subjects from reading all 12 years of Cyber Defense Magazine (16,500+ pages of content). Sponsored this month by ![UnknownCyber](https://www.cyberdefensemagazine.com/wp-content/uploads/2024/04/unknowncyber.jpg) [UnknownCyber](https://www.unknowncyber.com/), the market leader of zero day malware detection.",assistant,"According to the documentation, ""All people in our organization need to be aware of which are their responsibilities when it comes to cybersecurity, and actively own up to them."" This means that cybersecurity training should be provided to all employees, from C-Level executives and Board Members to colleagues in other functional areas such as Finance, HR, Marketing, and Operations.",2,True,True,cybersecurity-brainiac,2024-05-06 04:44:45
820e95bf-cd98-46f4-8eef-598fe5043517,chat_50c4ea78-1664-4da4-9410-c4e6bdb66a37,,"Hello! I'm agent charlie-3472.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Hello! I'm agent charlie-3472.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",0,True,True,charlie-3472,2024-05-06 04:37:02
820e95bf-cd98-46f4-8eef-598fe5043517,chat_50c4ea78-1664-4da4-9410-c4e6bdb66a37,,"Hello! I'm agent charlie-3472.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,"Hey there, 
what are the files about, that I gave you?",1,True,True,charlie-3472,2024-05-06 04:37:02
820e95bf-cd98-46f4-8eef-598fe5043517,chat_50c4ea78-1664-4da4-9410-c4e6bdb66a37,,"Hello! I'm agent charlie-3472.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"As the OneAgent, I'm trained to only answer relevant questions.",2,True,True,charlie-3472,2024-05-06 04:37:02
820e95bf-cd98-46f4-8eef-598fe5043517,chat_50c4ea78-1664-4da4-9410-c4e6bdb66a37,,"Hello! I'm agent charlie-3472.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,What was the industrial structure of Taiwan during the Japanese occupation?,3,True,True,charlie-3472,2024-05-06 04:37:02
820e95bf-cd98-46f4-8eef-598fe5043517,chat_50c4ea78-1664-4da4-9410-c4e6bdb66a37,,"Hello! I'm agent charlie-3472.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"During the Japanese occupation (1895-1945), Taiwan's industrial structure was not focused on the future economic takeoff of Taiwan. Instead, it served as a service provider for Japan's industrialization. Taiwan was developed into Japan's agricultural supply base, with a focus on agricultural product processing industries such as sugar and camphor. However, relying solely on this foundation made industrialization not possible.",4,True,True,charlie-3472,2024-05-06 04:37:02
03154c57-3e50-4aec-b7cd-12c595d9547b,chat_a4c2df63-cf56-41d6-a15e-8897581788dd,,"Hello! I'm agent ask-wikipedia-pattaya.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Hello! I'm agent ask-wikipedia-pattaya.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",0,True,True,ask-wikipedia-pattaya,2024-05-06 04:28:02
03154c57-3e50-4aec-b7cd-12c595d9547b,chat_a4c2df63-cf56-41d6-a15e-8897581788dd,,"Hello! I'm agent ask-wikipedia-pattaya.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,Where can I buy glass mineral water bottles in Pattaya?,1,True,True,ask-wikipedia-pattaya,2024-05-06 04:28:02
03154c57-3e50-4aec-b7cd-12c595d9547b,chat_a4c2df63-cf56-41d6-a15e-8897581788dd,,"Hello! I'm agent ask-wikipedia-pattaya.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"I'm sorry, but I couldn't find information about where to buy glass mineral water bottles in Pattaya in the provided documentation. My responses are based solely on the information in the documentation.",2,True,True,ask-wikipedia-pattaya,2024-05-06 04:28:02
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_720db589-b60e-4f5b-bb17-2586a26c563b,,"Hello! I'm  ebaub-ai-information-desk.
I'm here to answer any questions you have",assistant,"Hello! I'm  ebaub-ai-information-desk.
I'm here to answer any questions you have",0,True,True,ebaub-ai-information-desk,2024-05-06 04:05:47
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_720db589-b60e-4f5b-bb17-2586a26c563b,,"Hello! I'm  ebaub-ai-information-desk.
I'm here to answer any questions you have",user,how much do bba cost?,1,True,True,ebaub-ai-information-desk,2024-05-06 04:05:47
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_720db589-b60e-4f5b-bb17-2586a26c563b,,"Hello! I'm  ebaub-ai-information-desk.
I'm here to answer any questions you have",assistant,"The cost of the Bachelor of Business Administration (BBA) program is mentioned in the documentation. According to the documentation, the total cost after waiver on tuition fee for the BBA program ranges from BDT 1,37,500 to BDT 3,31,900. However, it is important to note that this cost does not include the admission fee, which is Tk. 10,000.",2,True,True,ebaub-ai-information-desk,2024-05-06 04:05:47
